sample	corpusName	file	start	end	boundary	orthToken	lemma	wlsp	pSampleID	pStart	permalink
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S014_六ノ十四（１７）	598430	598450	I	誦じ	誦する	23100	30-十訓1252_06014	4150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06014,4150
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S014_六ノ十四（１７）	600210	600240	I	いはく	言う	2.3100	30-十訓1252_06014	5930	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06014,5930
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S015_六ノ十五（１８）	601660	601690	I	申さく	申す	2.3100	30-十訓1252_06015	580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06015,580
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S015_六ノ十五（１８）	603230	603260	I	いはく	言う	2.3100	30-十訓1252_06015	2150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06015,2150
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S015_六ノ十五（１８）	603490	603510	I	申し	申す	2.3100	30-十訓1252_06015	2410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06015,2410
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S015_六ノ十五（１８）	605810	605830	I	いへ	言う	2.3100	30-十訓1252_06015	4730	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06015,4730
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S015_六ノ十五（１８）	606150	606180	I	いはく	言う	2.3100	30-十訓1252_06015	5070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06015,5070
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S016_六ノ十六（１９）	609640	609660	I	申す	申す	2.3100	30-十訓1252_06016	1620	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06016,1620
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	614710	614730	I	いふ	言う	2.3100	30-十訓1252_06017	3400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,3400
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	617750	617770	I	いふ	言う	2.3100	30-十訓1252_06017	6440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,6440
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	618340	618360	I	いひ	言う	2.3100	30-十訓1252_06017	7030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,7030
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	620280	620300	I	いへ	言う	2.3100	30-十訓1252_06017	8970	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,8970
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	621830	621860	I	いはく	言う	2.3100	30-十訓1252_06017	10520	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,10520
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	622140	622160	I	いひ	言う	2.3100	30-十訓1252_06017	10830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,10830
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	622430	622450	I	いへ	言う	2.3100	30-十訓1252_06017	11120	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,11120
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	622890	622910	I	いふ	言う	2.3100	30-十訓1252_06017	11580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,11580
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	625820	625850	I	いはく	言う	2.3100	30-十訓1252_06017	14510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,14510
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	627350	627370	I	申し	申す	2.3100	30-十訓1252_06017	16040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,16040
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	627380	627410	I	いはく	言う	2.3100	30-十訓1252_06017	16070	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,16070
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	627860	627880	I	申す	申す	2.3100	30-十訓1252_06017	16550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,16550
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	630900	630920	I	いふ	言う	2.3100	30-十訓1252_06017	19590	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,19590
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	631580	631600	I	申し	申す	2.3100	30-十訓1252_06017	20270	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,20270
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	632460	632480	I	いは	言う	2.3100	30-十訓1252_06017	21150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,21150
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S017_六ノ十七（２０・２１＊）	632820	632840	I	申し	申す	2.3100	30-十訓1252_06017	21510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06017,21510
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S018_六ノ十八（２１＊・２２）	634280	634310	I	口付け	口付ける	2.3100	30-十訓1252_06018	1210	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06018,1210
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S018_六ノ十八（２１＊・２２）	634760	634780	I	申す	申す	2.3100	30-十訓1252_06018	1690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06018,1690
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S019_六ノ十九（２３）	642990	643010	I	申す	申す	2.3100	30-十訓1252_06019	3790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06019,3790
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S019_六ノ十九（２３）	645800	645820	I	申す	申す	2.3100	30-十訓1252_06019	6600	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06019,6600
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S019_六ノ十九（２３）	646790	646810	I	申す	申す	2.3100	30-十訓1252_06019	7590	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06019,7590
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S019_六ノ十九（２３）	647670	647690	I	申す	申す	2.3100	30-十訓1252_06019	8470	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06019,8470
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S020_六ノ二十（２４＊）	649470	649490	I	申し	申す	2.3100	30-十訓1252_06020	1640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06020,1640
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S021_六ノ二十一（２４＊・２５）	655620	655640	I	いは	言う	2.3100	30-十訓1252_06021	1960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06021,1960
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S021_六ノ二十一（２４＊・２５）	656710	656730	I	いひ	言う	2.3100	30-十訓1252_06021	3050	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06021,3050
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S022_六ノ二十二（２６）	661510	661530	I	いひ	言う	2.3100	30-十訓1252_06022	4150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06022,4150
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S023_六ノ二十三（２７＊）	672650	672670	I	いは	言う	2.3100	30-十訓1252_06023	10480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06023,10480
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S026_六ノ二十六（２９）	678940	678970	I	いはく	言う	2.3100	30-十訓1252_06026	390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06026,390
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S026_六ノ二十六（２９）	681010	681030	I	いひ	言う	2.3100	30-十訓1252_06026	2460	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06026,2460
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S026_六ノ二十六（２９）	682290	682320	I	いはく	言う	2.3100	30-十訓1252_06026	3740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06026,3740
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S027_六ノ二十七（３０）	684540	684560	I	いへ	言う	2.3100	30-十訓1252_06027	1860	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06027,1860
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S027_六ノ二十七（３０）	685430	685450	I	いは	言う	2.3100	30-十訓1252_06027	2750	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06027,2750
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S027_六ノ二十七（３０）	685550	685570	I	いひ	言う	2.3100	30-十訓1252_06027	2870	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06027,2870
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S027_六ノ二十七（３０）	686180	686200	I	いへ	言う	2.3100	30-十訓1252_06027	3500	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06027,3500
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	688490	688510	I	申さ	申す	2.3100	30-十訓1252_06028	540	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,540
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	692690	692710	I	いふ	言う	2.3100	30-十訓1252_06028	4740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,4740
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	693190	693210	I	申し	申す	2.3100	30-十訓1252_06028	5240	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,5240
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	693220	693240	I	いふ	言う	2.3100	30-十訓1252_06028	5270	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,5270
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	693690	693740	I	のたまはく	宣う	2.3100	30-十訓1252_06028	5740	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,5740
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	694710	694730	I	いへ	言う	2.3100	30-十訓1252_06028	6760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,6760
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S028_六ノ二十八（３１＊）	695920	695940	I	いへ	言う	2.3100	30-十訓1252_06028	7970	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06028,7970
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S029_六ノ二十九（３１＊）	696560	696580	I	いふ	言う	2.3100	30-十訓1252_06029	50	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06029,50
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S029_六ノ二十九（３１＊）	696600	696620	I	いひ	言う	2.3100	30-十訓1252_06029	90	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06029,90
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S029_六ノ二十九（３１＊）	699870	699890	I	いひ	言う	2.3100	30-十訓1252_06029	3360	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06029,3360
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S029_六ノ二十九（３１＊）	700540	700560	I	いへ	言う	2.3100	30-十訓1252_06029	4030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06029,4030
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S029_六ノ二十九（３１＊）	702950	702970	I	いひ	言う	2.3100	30-十訓1252_06029	6440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06029,6440
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S029_六ノ二十九（３１＊）	703420	703440	I	いへ	言う	2.3100	30-十訓1252_06029	6910	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06029,6910
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S030_六ノ三十（３２）	704370	704390	I	いひ	言う	2.3100	30-十訓1252_06030	400	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06030,400
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S030_六ノ三十（３２）	704740	704760	I	いは	言う	2.3100	30-十訓1252_06030	770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06030,770
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S031_六ノ三十一（３３＊）	709910	709930	I	いひ	言う	2.3100	30-十訓1252_06031	1490	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06031,1490
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S031_六ノ三十一（３３＊）	710610	710630	I	いふ	言う	2.3100	30-十訓1252_06031	2190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06031,2190
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S031_六ノ三十一（３３＊）	710790	710810	I	いひ	言う	2.3100	30-十訓1252_06031	2370	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06031,2370
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S031_六ノ三十一（３３＊）	711720	711740	I	いひ	言う	2.3100	30-十訓1252_06031	3300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06031,3300
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S031_六ノ三十一（３３＊）	713080	713100	I	申し	申す	2.3100	30-十訓1252_06031	4660	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06031,4660
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S031_六ノ三十一（３３＊）	713990	714010	I	いは	言う	2.3100	30-十訓1252_06031	5570	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06031,5570
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	715480	715510	I	いはく	言う	2.3100	30-十訓1252_06032	60	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,60
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	716020	716040	I	いへ	言う	2.3100	30-十訓1252_06032	600	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,600
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	716460	716490	I	いはく	言う	2.3100	30-十訓1252_06032	1040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,1040
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	717110	717140	I	いはく	言う	2.3100	30-十訓1252_06032	1690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,1690
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	717380	717400	I	いひ	言う	2.3100	30-十訓1252_06032	1960	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,1960
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	719190	719230	I	のたまふ	宣う	2.3100	30-十訓1252_06032	3770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,3770
30-十訓	CHJ鎌倉_コア	51_十訓抄_S003_中_S006_第六　忠直を存ずべき事_S032_六ノ三十二（３３＊）	719340	719360	I	仰せ	仰せる	23100	30-十訓1252_06032	3920	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%8D%81%E8%A8%931252_06032,3920
